"title","year","mid","rating","num_ratings",Execution Time
"10,000 BC",2008,58293,"3",91145,136 msec
"At War with the Army",1950,6739,"0",0
"Auch Zwerge haben klein angefangen",1970,3202,"3.8",1310
"Audrey Rose",1977,1331,"0",0
"Auf der anderen Seite",2007,55555,"4.1",5659
"August Evening",2007,61475,"3.8",206
"August Rush",2007,60524,"4",105941
"Au hasard Balthazar",1966,26151,"4.2",1694
"Auntie Mame",1958,3548,"0",0
"Au revoir les enfants",1987,8128,"4.2",3681
"Austin Powers in Goldmember",2002,5481,"3",145625
"Austin Powers: International Man of Mystery",1997,1517,"0",0
"Austin Powers: The Spy Who Shagged Me",1999,2683,"3.3",70870
"Australia",2008,63853,"3.5",75143
"Author! Author!",1982,5923,"0",0
"Autism: The Musical",2007,62390,"4.1",335
"Auto Focus",2002,5680,"3.2",1283
"Autumn in New York",2000,3824,"3",6655
"Avalanche Alley",2001,2534,"0",0
"Avanti!",1972,6573,"3.6",906
"A Very Brady Sequel",1996,818,"2.3",4591
"A Very Natural Thing",1974,796,"0",0
"A View to a Kill",1985,2376,"3.1",12502
"AVP: Alien vs. Predator",2004,8810,"3",48807
"AVPR: Aliens vs Predator - Requiem",2007,56801,"2.7",63530
"Awake",2007,56169,"3.2",58950
"Awakenings",1990,3105,"3.6",10377
"A Walk in the Clouds",1995,207,"3.3",12692
"A Walk in the Sun",1945,966,"0",0
"A Walk on the Moon",1999,2570,"3.4",2848
"A Walk to Remember",2002,5066,"3.3",243778
"Away from Her",2006,52967,"3.6",15253
"A Woman of Paris: A Drama of Fate",1923,3641,"0",0
"A Woman Under the Influence",1974,7071,"4.3",2367
"¡Ay, Carmela!",1990,6673,"0",0
"Ayn Rand: A Sense of Life",1997,1780,"3.4",268
"A Zed & Two Noughts",1985,3223,"4",1255
"Azúcar amarga",1996,1058,"0",0
"Azuloscurocasinegro",2006,61646,"3.9",1509
"Azumi",2003,27865,"3.9",4714
"Babe",1995,6517,"3",22954
"Babel",2006,46723,"3.5",86426
"Babe: Pig in the City",1998,2384,"2.8",9741
"Babes in Toyland",1934,3086,"3.6",865
"Babettes gæstebud",1987,6791,"4.2",3211
"Babí léto",2001,6688,"3.7",349
"Baby Boom",1987,4080,"2.9",3027
"Baby Boy",2001,4371,"3.8",15836
"Baby Doll",1956,8194,"3.9",746
"Baby Geniuses",1999,2555,"2.5",8215
"Babylon 5: A Call to Arms",1999,7810,"0",0
"Babylon 5: In the Beginning",1998,7649,NULL,NULL
"Babylon 5: The Gathering",1993,51562,"0",0
"Babylon 5: The Legend of the Rangers: To Live and Die in Starlight",2002,62834,"0",0
"Babylon 5: The Lost Tales",2007,62836,"0",0
"Babylon 5: The River of Souls",1998,7811,"0",0
"Babylon 5: Thirdspace",1998,7812,"0",0
"Babylon A.D.",2008,61350,"2.8",29288
"Baby Mama",2008,59258,"3.4",80435
"Baby's Day Out",1994,5096,"2.7",10709
"Baby: Secret of the Lost Legend",1985,3401,"2.8",986
"Baby the Rain Must Fall",1965,7397,"0",0
"Bacheha-Ye aseman",1997,1900,"4.4",3834
"Bachelor Mother",1939,8486,"0",0
"Bachelor Party",1984,3525,"3",5525
"Backbeat",1994,346,"3.3",926
"Backdraft",1991,3107,"3.3",17142
"Back to Bataan",1945,8540,"0",0
"Back to School",1986,2416,"2.9",3814
"Back to the Beach",1987,4081,"2.9",1446
"Back to the Future",1985,1946,"3.8",126816
"Back to the Future Part II",1989,2011,"3.5",73208
"Back to the Future Part III",1990,2012,"3.4",66354
"Bad Boy Bubby",1993,26810,"4",2270
"Bad Boys",1995,145,"3.5",67658
"Bad Boys II",2003,6548,"3.6",76903
"Bad Company",2002,384,"2.8",6415
"Bad Day at Black Rock",1955,8094,"3.9",1420
"Bad Dreams",1988,4472,"3.1",374
"Bad Eggs",2003,62721,"0",0
"Bad Girls",1994,416,"2.8",5946
"Bad Influence",1990,5960,"3",751
"Badkonake sefid",1995,80,"4",547
"Badlands",1973,3741,"0",0
"Bad Lieutenant",1992,3272,"3.5",4087
"Bad ma ra khahad bord",1999,27255,"3.9",888
"Bad Moon",1996,1168,"2.8",1122
"Bad News Bears",2005,5139,"0",0
"Bad Santa",2003,6957,"3.2",17921
"Bad Taste",1987,1255,"0",0
"Bad Timing",1980,4716,"3.7",926
"Baghead",2008,60044,"3",1311
"Bai fa mo nu zhuan",1993,26811,"0",0
"Baise-moi",2000,4390,"2.7",2080
"Baisers volés",1968,7136,"4",1610
"Bait",2000,3898,"2.9",2354
"Bakushû",1951,8785,"4.1",762
"Ballada o soldate",1959,5368,"4.2",814
"Ballistic: Ecks vs. Sever",2002,5609,"2.2",3969
"Ball of Fire",1941,25868,"4.1",864
"Balls of Fury",2007,25825,"2.8",85682
"Balto",1995,13,"3.2",9195
"Bambi",1942,2018,"3.4",39873
"Bamboozled",2000,3943,"3.6",2334
"Banana Joe",1982,5710,"0",0
"Bananas",1971,1078,"3.6",4533
"Bande à part",1964,6023,"4.2",4082
"Bandidas",2006,43419,"3",8063
"Bandit Queen",1994,2284,"3.6",1049
"Bandits",2001,2562,"3.1",9238
"""Band of Brothers""",2001,4227,"0",0
"Band of the Hand",1986,3442,"3.2",921
"Bandolero!",1968,7392,"0",0
"Bang Bang You're Dead",2002,7773,"0",0
"Bangkok Dangerous",2008,61465,"2.8",23793
"Bangrajan",2000,7769,"3.4",846
"Bang the Drum Slowly",1973,6230,"3.4",1003
"Banlieue 13",2004,42718,"3.6",25880
"Banshun",1949,42217,"4.3",1093
"B*A*P*S",1997,1490,"2.9",1372
"Barabba",1961,5227,"0",0
"Baran",2001,4964,"3.9",880
"Barbarella",1968,674,"3",5461
"Barbarians at the Gate",1993,26812,"0",0
"Barbarosa",1982,5924,"0",0
"Barbary Coast",1935,32347,"3.1",211
"Barbershop 2: Back in Business",2004,7261,"3.1",7601
"Barb Wire",1996,737,NULL,NULL
"Barefoot in the Park",1967,2870,"3.7",3074
"Barenaked in America",1999,3913,"0",0
"Barfly",1987,4082,"3.8",2187
"Bar Girls",1994,5274,"3",635
"Barney's Great Adventure",1998,1826,"0",0
"Barnyard",2006,47264,"3.3",56716
"Barry Lyndon",1975,2730,"4.1",12262
"Barton Fink",1991,6440,"3.9",12267
"BASEketball",1998,2060,"3.2",19777
"Basic",2003,6263,"3.2",9571
"Basic Instinct",1992,1092,"3.1",14326
"Basic Instinct 2",2006,44759,"2.5",28208
"Basket Case",1982,4697,"0",0
"Basket Case 2",1990,8893,"0",0
"Basket Case 3: The Progeny",1992,8892,NULL,NULL
"Basquiat",1996,851,"0",0
"Bastard Out of Carolina",1996,1397,"0",0
"Bat*21",1988,4473,"3.1",1497
"Batman",1966,592,"3",13951
"Batman Begins",2005,33794,"3.9",184482
"Batman Forever",1995,153,"2.9",47498
"Batman: Mask of the Phantasm",1993,3213,"3.4",14817
"Batman Returns",1992,1377,"3.3",65412
"Batman & Robin",1997,1562,"0",0
"Batoru rowaiaru",2000,7022,"0",0
"*batteries not included",1987,8169,"3.2",9550
"Battle Beyond the Stars",1980,4198,"0",0
"Battle Cry",1955,6431,"0",0
"Battlefield Earth: A Saga of the Year 3000",2000,3593,"1.6",6896
"Battle for Haditha",2007,60389,"3.7",1153
"Battle for the Planet of the Apes",1973,2531,"2.9",3262
"Battleground",1949,8257,"0",0
"Battle Hymn",1957,8672,"2.9",249
"Battle of Britain",1969,6441,"3.8",2265
"Battle of the Bulge",1965,32721,"0",0
"Battlestar Galactica",2003,27611,"0",0
"Battlestar Galactica: Razor",2007,56921,"0",0
"Battling Butler",1926,3012,"3.7",249
"Ba wang bie ji",1993,446,"4.1",4321
"Beach Blanket Bingo",1965,4394,"0",0
"Bean",1997,1665,"2.9",16961
"Beat Street",1984,6347,"0",0
"Beat the Devil",1953,970,"3.3",793
"Beaufort",2007,55402,"3.7",1055
"Beau Geste",1939,31528,"0",0
"Beau-père",1981,5518,"3.5",254
"Beautiful Boxer",2003,31705,"3.9",879
"Beautiful Creatures",2000,4242,"3",741
"Beautiful Girls",1996,94,"3.6",4674
"Beautiful People",1999,3302,"3.9",289
"Beautiful Thing",1996,1046,"4.3",3357
"Beau travail",1999,5794,"3.9",709
"Beauty and the Beast",1991,595,"3.7",81050
"Beauty Shop",2005,32589,"3.3",11288
"Beavis and Butt-Head Do America",1996,1405,"3",19512
"Bébé's Kids",1992,8934,"0",0
"Because I Said So",2007,50802,"3.3",96755
"Because of Winn-Dixie",2005,31700,"3.3",6908
"Becket",1964,26111,"4.1",1602
"Becoming Jane",2007,51834,"3.7",77694
"Be Cool",2005,32019,"2.8",15817
"Bedazzled",2000,7708,"2.7",15017
"Bedknobs and Broomsticks",1971,1031,"3.3",15857
"Bedlam",1946,8003,"3.3",649
"Bed of Roses",1996,74,"3.2",3163
"Bedrooms and Hallways",1998,2837,"3.6",615
"Bedtime Stories",2008,65088,"3.5",108877
"Beefcake",1998,2960,"3.4",279
"Bee Movie",2007,55768,"3.3",137161
"Beerfest",2006,47640,"3.4",42736
"Bee Season",2005,40952,"2.8",3415
"Beethoven",1992,6793,"2.8",16534
"Beethoven's 2nd",1993,6794,"2.6",7881
"Beetle Juice",1988,2174,"3.4",84134
"Before and After",1996,113,"3",1276
"Before Night Falls",2000,4021,"3.8",7012
"Before Sunrise",1995,215,"4.1",20616
"Before Sunset",2004,4548,"4",20750
"Before the Devil Knows You're Dead",2007,55805,"3.5",22578
"Before the Rain",1994,214,"4.4",1683
"Beginning of the End",1957,6302,"0",0
"Behind Enemy Lines",2001,4958,"3.3",24612
"Behind the Mask: The Rise of Leslie Vernon",2006,54910,"3.6",7455
"Behold a Pale Horse",1964,26112,"3.4",71
"Being Human",2008,418,NULL,NULL
"Being John Malkovich",1999,2997,"3.6",52443
"Being Julia",2004,32234,"3.5",1947
"Being There",1979,1292,"4.1",6371
"Be Kind Rewind",2008,55830,"3.2",64435
"Believers",2007,1332,"0",0
"Belizaire the Cajun",1986,2466,"3.6",147
"Bella",2006,59440,"4",8808
"Bella Martha",2001,5525,"4",2477
"Bell Book and Candle",1958,3516,"0",0
"Belle de jour",1967,154,"4",1378
"Belle epoque",1992,6442,"3.6",1565
"Belles on Their Toes",1952,7398,"0",0
"Bellissima",1951,63760,"4",268
"Bells Are Ringing",1960,32381,"0",0
"Belly",1998,2332,"3.9",6432
"Beloved",1998,2314,"3.3",2521
"Bend It Like Beckham",2002,6218,"3.2",49098
"Bend of the River",1952,6409,"0",0
"Beneath the Planet of the Apes",1970,2530,"3",4261
"Ben-Hur",1959,6986,"3.7",25817
"Benji: Off the Leash!",2004,8829,"3.3",551
"Benji the Hunted",1987,3673,"0",0
"Benny & Joon",1993,1441,"3.6",28905
"Benny's Video",1992,52666,"0",0
"Bent",1997,1696,"3.8",3465
"Ben X",2007,65037,"3.9",2886
"Benzina",2001,6504,NULL,NULL
"Beowulf",2007,55995,"3.1",101491
"Beowulf & Grendel",2005,38294,"2.9",7530
"Berkeley in the Sixties",1990,7488,"3.8",195
"Berlin: Die Sinfonie der Grosstadt",1927,7914,"3.9",403
"Besieged",1998,2630,"3.7",762
"Best Defense",1984,7292,"2.4",1191
"Best in Show",2000,3911,"3.7",12719
"Best Laid Plans",1999,2842,"3.1",1229
"Best of the Best",1989,4568,"3.2",4991
"Best of the Best 2",1993,4569,"2.9",1415
"Best of the Best 3: No Turning Back",1995,6491,"0",0
"Best Seller",1987,4083,"3.1",763
"Betsy's Wedding",1990,5581,"2.8",904
"Better Living Through Circuitry",1999,3625,"0",0
"Better Luck Tomorrow",2002,6288,"3.6",1992
"Better Off Dead...",1985,1257,"3.7",11561
"Better Than Chocolate",1999,2774,"3.8",3884
"Better Than Sex",2000,4877,"3.7",1847
"Betty Fisher et autres histoires",2001,5575,"3.4",366
"Between Strangers",2002,5631,"3.3",164
"Beverly Hills Chihuahua",2008,63540,"3.2",35658
"Beverly Hills Cop",1984,4085,"3.4",24776
"Beverly Hills Cop II",1987,4084,"3.1",15724
"Beverly Hills Cop III",1994,420,"2.9",12777
"Beverly Hills Ninja",1997,1431,"2.8",13679
"Bewitched",2005,33836,"2.5",17310
"Beyond Bedlam",1994,285,"0",0
"Beyond Borders",2003,6886,"3.5",6426
"Beyond Rangoon",1995,155,"3.5",3962
"Beyond Re-Animator",2003,7202,"3",2279
"Beyond the City Limits",2001,8122,"0",0
"Beyond the Mat",1999,3327,"3.6",1609
"Beyond the Poseidon Adventure",1979,2537,"2.7",1212
"Beyond Therapy",1987,7187,"2.7",388
"Beyond the Sea",2004,30818,"3.3",3905
"Beyond the Valley of the Dolls",1970,6646,"0",0
"Bez konca",1985,8845,"3.9",354
"Bhaji on the Beach",1993,568,"3.3",372
"Bianca Beauchamp All Access 2: Rubberized",2008,4457,"0",0
"Bian Lian",1996,2609,"4.1",775
"Bicentennial Man",1999,3156,"3",22610
"Big",1988,2797,"3.4",33658
"Big Bad Love",2001,5129,"3.7",279
"Big Bad Mama",1974,5369,"0",0
"Big Bad Mama II",1987,5370,"0",0
"Big Bully",1996,75,"2.4",1459
"Big Business",1929,4476,"0",0
"Big Daddy",1999,2694,"0",0
"Big Eden",2000,4342,"3.9",895
"Big Fat Liar",2002,5092,"2.9",23120
"Big Fish",2003,7147,"3.7",112139
"Bigger Stronger Faster*",2008,59731,"3",9818
"Bigger Than the Sky",2005,32002,"3.1",458
"Biggie and Tupac",2002,5509,"3.8",1434
"Biggles",1986,8743,"0",0
"Big Jake",1971,6394,"0",0
"Big Momma's House",2000,3646,"3.2",47401
"Big Momma's House 2",2006,43558,"3.4",86119
"Big Night",1996,994,"3.9",1944
"Big Nothing",2006,52606,"0",0
"Big Top Pee-wee",1988,4477,"2.5",2934
"Big Trouble",2002,6601,"2.9",3337
"Big Trouble in Little China",1986,3740,"0",0
"Big Wednesday",1978,8391,"0",0
"Bijitâ Q",2001,5909,"3.8",3392
"Biker Boyz",2003,6057,"3",10252
"Bikini Beach",1964,3922,"0",0
"Bikur Ha-Tizmoret",2007,57243,"3.9",6276
"Bill",2007,59404,"3.1",4060
"Billabong Odyssey",2003,6938,"4.1",417
"Bill Cosby: Himself",1983,8827,"0",0
"Billion Dollar Brain",1967,34065,"3.1",957
"Bill & Ted's Bogus Journey",1991,885,"3",17201
"Bill & Ted's Excellent Adventure",1989,4571,"3.3",30577
"Billy Bathgate",1991,5689,"2.8",1397
"Billy Elliot",2000,3967,"3.4",21103
"Billy Jack",1971,3957,"3.4",2007
"Billy Jack Goes to Washington",1977,3958,"0",0
"Billy Liar",1963,4687,"4",754
"Billy Madison",1995,216,"3.5",91595
"Billy's Holiday",1995,658,"0",0
"Billy's Hollywood Screen Kiss",1998,2029,"3.4",686
"Biloxi Blues",1988,4478,"3.1",2051
"Bingo",1991,6740,"2.7",1322
"Bin-jip",2004,30803,"4.3",7442
"Bio-Dome",1996,65,"2.6",8972
"Birdman of Alcatraz",1962,7062,"0",0
"Bird on a Wire",1990,3705,"2.8",6723
"Birds of America",2008,64986,"3.1",1163
"Birdy",1984,3342,"3.8",2454
"Birth",2004,8959,"2.8",5483
"Birthday Girl",2001,5081,"2.8",4145
"Bis ans Ende der Welt",1991,1306,"4.1",1508
"Bite the Bullet",1975,5301,"3.2",558
"Bitter Moon",1992,347,"3.8",3436
"Bittersweet Motel",2000,3881,"4.3",140
"Blackadder Back & Forth",1999,65133,"0",0
"Black and White",1999,3509,"0",0
"Black Angel",1946,8766,"0",0
"Blackball",2003,32128,"0",0
"Blackbeard's Ghost",1968,2035,"3.3",1038
"Black Beauty",1994,8929,"0",0
"Blackboard Jungle",1955,8451,"3.5",811
"Black Christmas",2006,50147,"0",0
"Black Cloud",2004,8909,"3.9",507
"Black Dog",1998,1869,"3",3586
"Black Hawk Down",2001,5010,"3.7",83816
"Black Knight",2001,4899,"2.6",9124
"Black Like Me",1964,5148,"0",0
"Blackmail",1929,2221,"3.4",1310
"Black Moon Rising",1986,6795,"2.8",1020
"Black Narcissus",1947,8338,"4.1",1865
"Blackout",2007,4421,"0",0
"Black Rain",1989,4572,"0",0
"Black Rainbow",1989,26677,"0",0
"Black Robe",1991,4688,"3.3",1641
"Black Sheep",2006,55553,"3.2",19454
"Black Snake Moan",2006,51091,"3.3",48404
"Black Sunday",1977,6900,"0",0
"Black Tar Heroin: The Dark End of the Street",2000,3303,"0",0
"Black Widow",2008,7305,"0",0
"Blacula",1972,7280,"2.8",1108
"Blade",1998,2167,"3.6",87683
"Blade II",2002,5254,"3.4",60022
"Blade Runner",1982,541,"0",0
"Blades of Glory",2007,52245,"3.4",665973
"Blade: Trinity",2004,8985,"3.4",62827
"Blame It on Rio",1984,2259,"2.8",1097
"Blame It on the Bellboy",1992,7191,"0",0
"Blank Check",1994,2036,"0",0
"Blankman",1994,5053,"2.3",2988
"Blast from the Past",1999,2496,"2.9",12330
"Blast of Silence",1961,60745,"3.9",432
"Blaze",1989,4573,"2.9",402
"Blazing Saddles",1974,3671,"3.9",41980
"Bless the Child",2000,3857,"2.8",4085
"Blind Date",1987,3394,"2.9",2983
"Blind Fury",1989,4574,"3.1",1813
"Blind Horizon",2003,32668,"0",0
"Blindness",2008,63033,"3.1",17761
"Blinkende lygter",2000,6300,"4.3",1010
"Bliss",1997,987,"3.4",337
"Blood and Chocolate",2007,50796,"3.1",38058
"Blood and Sand",1922,3458,"0",0
"Blood and Wine",1996,1351,"3",951
"Blood Beach",1980,1335,"0",0
"Blood Diamond",2006,49530,"4",155615
"Blood Feast",1963,3344,"0",0
"Blood for Dracula",1974,1329,"3.4",1432
"Blood, Guts, Bullets and Octane",1998,2487,"2.9",645
"Bloodhounds of Broadway",1989,8541,"0",0
"Blood on the Sun",1945,3154,"0",0
"BloodRayne",2005,42721,"2.5",34745
"Blood Simple.",1984,3683,"3.9",11335
"Bloodsport",1988,3444,"0",0
"Bloodsport 2",1996,667,"0",0
"Blood Work",2002,5506,"3",4504
"Bloody Mama",1970,7958,"0",0
"Bloody Sunday",2002,5632,"4",2812
"Blow",2001,4239,"3.8",70428
"Blow Dry",2001,4169,"3.1",2504
"Blown Away",1994,423,"2.9",3591
"Blow Out",1981,5712,"3.6",2727
"Blowup",1966,3788,"4",7433
"Bluebeard",1944,3305,"0",0
"Blueberry",2004,27450,"0",0
"Blue Car",2002,6334,"3.3",652
"Blue Chips",1994,424,"3",1545
"Blue Collar Comedy Tour: The Movie",2003,6005,"3.6",6829
"Blue Crush",2002,5524,"3.2",804
"Blue Hawaii",1961,3600,"0",0
"Blue in the Face",1995,156,"3.5",1323
"Blue Juice",1995,1318,"3",1487
"Blues Brothers 2000",1998,1772,"2.7",8002
"Blue Sky",1994,425,"3.2",809
"Blue State",2007,57964,"0",0
"Blue Steel",1989,5961,"2.8",1502
"Blue Streak",1999,2860,"3",13413
"Blue Thunder",1983,26464,"0",0
"Blue Velvet",1986,2076,"4",25218
"B. Monkey",1998,1770,"3.1",1126
"Boat Trip",2002,6249,"2.7",8176
"Bobby",2006,49280,"3.6",13513
"Bobby Jones: Stroke of Genius",2004,27830,"3.4",708
"Bob & Carol & Ted & Alice",1969,8571,"3.4",516
"Bob le flambeur",1956,5333,"4",1464
"Bob Roberts",1992,1171,"3.5",1689
"Boca a boca",1995,717,"3.3",162
"Bodies, Rest & Motion",1993,6510,"3",516
"Body and Soul",1947,5289,"4",268
"Body Double",1984,7616,"3.2",1914
"Body Heat",1981,2917,"3.5",2581
"Body of Evidence",1993,5962,"2.4",1797
"Body of Lies",2008,62374,"3.5",38376
"Body Parts",1991,1336,"2.6",958
"Body Shots",1999,2979,"2.5",624
"Boiler Room",2000,3298,"3.4",7689
"Boksuneun naui geot",2002,27592,"4",10632
"Bollywood/Hollywood",2002,6696,"3.2",1101
"Bolt",2008,63859,"3.6",68805
"Bom yeoreum gaeul gyeoul geurigo bom",2003,8014,"4.2",7663
"Bon Cop, Bad Cop",2006,47394,"3.8",4674
"Bones",2001,4852,"2.7",3184
"Bonjour tristesse",1958,7194,"3.6",458
"Bonnie and Clyde",1967,1084,"3.7",12684
"Bon voyage",2003,8779,"3.5",1025
"Bon Voyage, Charlie Brown (and Don't Come Back!!)",1980,7790,"0",0
"Boogeyman",2005,4827,"2.5",13866
"Boogie Nights",1997,1673,"3.5",22528
"Book of Love",2004,8402,"0",0
"Book of Shadows: Blair Witch 2",2000,3973,"2.1",7040
"Boomerang",1992,122,"2.8",4751
"Boot Camp",2007,61950,"0",0
"Bootmen",2000,3944,"3.4",1576
"Booty Call",1997,1468,"2.8",3264
"Borat: Cultural Learnings of America for Make Benefit Glorious Nation of Kazakhstan",2006,48385,"3.4",141091
"Bordello of Blood",1996,842,"2.6",3764
"Bordertown",2006,54958,"3.4",5023
"Born American",1986,3443,"0",0
"Born Free",1966,6232,"0",0
"Born in East L.A.",1987,4089,"0",0
"Born Into Brothels: Calcutta's Red Light Kids",2004,27878,"4.2",4144
"Born on the Fourth of July",1989,4008,"3.3",11412
"Born Rich",2003,8931,"0",0
"Born Romantic",2000,4817,"3.3",588
"Born Yesterday",1950,6233,"3.9",1132
"Böse Zellen",2003,32354,"3.2",206
"Bossa Nova",2000,3567,"3.2",470
"Bottle Rocket",1996,101,"3.7",16217
"Bottle Shock",2008,60948,"3.3",4827
"Bounce",2000,3987,"2.7",3696
"Bounce: Behind the Velvet Rope",2000,4760,"2.9",339
"Bound",1996,866,"3.5",5521
"Bound by Honor",1993,3761,"4.1",9658
"Bound for Glory",1976,3371,"3.6",461
"Bowfinger",1999,2770,"2.8",8721
"Bowling for Columbine",2002,5669,"3.5",24080
"Boxcar Bertha",1972,5275,"2.9",1317
"Boxing Helena",1993,427,"2.6",1775
"Box of Moon Light",1996,8504,"3.9",803
"Boy A",2007,59995,"3.5",5895
"Boy Meets Girl",1984,26498,"0",0
"Boys and Girls",2000,3743,"2.8",3763
"Boys Don't Cry",1999,2908,"3.7",16491
"Boys Life 2",1997,1471,"3.3",79
"Boys Life 3",2000,3995,"3.2",77
"Boys Life 4: Four Play",2003,6589,"0",0
"Boys on the Side",1995,218,"3.1",4572
"Boys Town",1938,31260,"0",0
"Boyz n the Hood",1991,6796,"3.7",22104
"Braddock: Missing in Action III",1988,3768,"0",0
"Brain Damage",1988,6602,NULL,NULL
"Braindead",1992,1241,"3.8",16839
"Brain Donors",1992,8040,"0",0
"Brainscan",1994,6304,"3.1",1960
"Brainstorm",1983,5054,"3.1",1295
"Brand Upon the Brain! A Remembrance in 12 Chapters",2006,54196,"4",1698
"Brannigan",1975,4853,"3.1",1032
"Brassed Off",1996,1542,"3.5",2625
"Bratz",2007,54290,"3",27511
"Braveheart",1995,110,"3.8",204275
"Brazil",1985,1199,"4.1",35162
"Breach",2007,51080,"3.4",84757
"Bread and Roses",2000,4300,"3.7",1038
"Breaker! Breaker!",1977,4044,"0",0
"'Breaker' Morant",1980,3811,"0",0
"Breakfast at Tiffany's",1961,902,"3.9",56438
"Breakfast of Champions",1999,2507,"2.5",1509
"Breakfast on Pluto",2005,40955,"3.3",14498
"Breakheart Pass",1975,4045,"0",0
"Breakin'",1984,6349,"0",0
"Breakin' 2: Electric Boogaloo",1984,6348,"3.4",1507
"Breakin' All the Rules",2004,7457,"3.3",2699
"Breaking and Entering",2006,51418,"3.2",28113
"Breaking Away",1979,3359,"3.9",2650
"Breaking the Waves",1996,1354,"4.1",7949
"Breakout",1975,5302,"0",0
"Breathing Room",2008,1314,"0",0
"Breezy",1973,8696,"0",0
"Brenda Starr",1989,3166,"0",0
"Brève traversée",2001,8659,"0",0
"Brewster's Millions",1985,4010,"0",0
"Briar Patch",2003,8545,"0",0
"Brick",2005,44761,"3.9",44891
"Brick Lane",2007,60133,"3",3292
"Bride of Chucky",1998,1991,"2.6",20874
"Bride of Frankenstein",1935,1340,"3.7",4867
"Bride of Re-Animator",1990,3013,"3.1",1904
"Bride of the Monster",1955,3340,"0",0
"Bride of the Wind",2001,4346,"0",0
"Bride & Prejudice",2004,31694,"3.3",17555
"Brideshead Revisited",2008,60758,"3.2",6004
"Bridget Jones's Diary",2001,4246,"3.3",70748
"Bridget Jones: The Edge of Reason",2004,8969,"3.1",41759
"Bridge to Terabithia",2007,50601,"3.4",97023
"Brief Encounter",1945,2927,"4.2",3485
"Brigadoon",1954,8008,"0",0
"Brigham City",2001,4243,"3.4",535
"Bright Eyes",1934,5097,"0",0
"Bright Lights, Big City",1988,4482,"2.8",1095
"Brighton Beach Memoirs",1986,2736,"3.4",596
"Bright Young Things",2003,27648,"3.5",1866
"Brimstone & Treacle",1982,5930,"0",0
"Bringing Down the House",2003,6212,"3.1",17625
"Bringing Out the Dead",1999,2976,"3.2",7444
"Bringing Up Baby",1938,955,"4",8722
"Bring It On",2000,3882,"3.1",100795
"Bring It on Again",2004,27685,"0",0
